date,store_id,product_id,units_sold,promo_flag,stockout_flag,unit_price,revenue
2022-01-08,4,104,10,0,0,24.99,249.9
2022-01-09,4,104,16,0,0,24.99,399.84
2022-01-10,4,104,14,0,0,24.99,349.86
2022-01-11,4,104,14,0,0,24.99,349.86
2022-01-12,4,104,10,0,0,24.99,249.9
2022-01-13,4,104,14,0,0,24.99,349.86
2022-01-14,4,104,10,0,0,24.99,249.9
2022-01-15,4,104,8,0,0,24.99,199.92
2022-01-16,4,104,11,0,0,24.99,274.89
2022-01-17,4,104,15,0,0,24.99,374.85
2022-01-18,4,104,4,0,0,24.99,99.96
2022-01-19,4,104,8,0,0,24.99,199.92
2022-01-20,4,104,8,0,0,24.99,199.92
2022-01-21,4,104,36,1,0,19.479321239082466,701.26
2022-01-22,4,104,14,0,0,24.99,349.86
2022-01-23,4,104,16,0,0,24.99,399.84
2022-01-24,4,104,11,0,0,24.99,274.89
2022-01-25,4,104,19,0,0,24.99,474.81
2022-01-26,4,104,12,0,0,24.99,299.88
2022-01-27,4,104,8,0,0,24.99,199.92
2022-01-28,4,104,16,0,0,24.99,399.84
2022-01-29,4,104,16,0,0,24.99,399.84
2022-01-30,4,104,14,0,0,24.99,349.86
2022-01-31,4,104,6,0,0,24.99,149.94
2022-02-01,4,104,21,0,0,24.99,524.79
2022-02-02,4,104,17,0,0,24.99,424.83
2022-02-03,4,104,14,0,0,24.99,349.86
2022-02-04,4,104,15,0,0,24.99,374.85
2022-02-05,4,104,15,0,0,24.99,374.85
2022-02-06,4,104,19,0,0,24.99,474.81
2022-02-07,4,104,15,0,0,24.99,374.85
2022-02-08,4,104,19,0,0,24.99,474.81
2022-02-09,4,104,8,0,0,24.99,199.92
2022-02-10,4,104,14,0,0,24.99,349.86
2022-02-11,4,104,21,0,0,24.99,524.79
2022-02-12,4,104,17,0,0,24.99,424.83
2022-02-13,4,104,16,0,0,24.99,399.84
2022-02-14,4,104,17,0,0,24.99,424.83
2022-02-15,4,104,16,0,0,24.99,399.84
2022-02-16,4,104,10,0,0,24.99,249.9
2022-02-17,4,104,15,0,0,24.99,374.85
2022-02-18,4,104,30,1,0,20.1530822816968,604.59
2022-02-19,4,104,24,0,0,24.99,599.76
2022-02-20,4,104,13,0,0,24.99,324.87
2022-02-21,4,104,17,0,0,24.99,424.83
2022-02-22,4,104,13,0,0,24.99,324.87
2022-02-23,4,104,11,0,0,24.99,274.89
2022-02-24,4,104,14,0,0,24.99,349.86
2022-02-25,4,104,25,0,0,24.99,624.75
2022-02-26,4,104,18,0,0,24.99,449.82
2022-02-27,4,104,19,0,0,24.99,474.81
2022-02-28,4,104,17,0,0,24.99,424.83
2022-03-01,4,104,15,0,0,24.99,374.85
2022-03-02,4,104,20,0,0,24.99,499.8
2022-03-03,4,104,16,0,0,24.99,399.84
2022-03-04,4,104,8,0,0,24.99,199.92
2022-03-05,4,104,23,0,0,24.99,574.77
2022-03-06,4,104,21,0,0,24.99,524.79
2022-03-07,4,104,13,0,0,24.99,324.87
2022-03-08,4,104,19,0,0,24.99,474.81
2022-03-09,4,104,10,0,0,24.99,249.9
2022-03-10,4,104,18,0,0,24.99,449.82
2022-03-11,4,104,20,0,0,24.99,499.8
2022-03-12,4,104,29,0,0,24.99,724.71
2022-03-13,4,104,18,0,0,24.99,449.82
2022-03-14,4,104,22,0,0,24.99,549.78
2022-03-15,4,104,1,0,1,24.99,24.99
2022-03-16,4,104,24,0,0,24.99,599.76
2022-03-17,4,104,18,0,0,24.99,449.82
2022-03-18,4,104,20,0,0,24.99,499.8
2022-03-19,4,104,23,0,0,24.99,574.77
2022-03-20,4,104,19,0,0,24.99,474.81
2022-03-21,4,104,16,0,0,24.99,399.84
2022-03-22,4,104,8,0,0,24.99,199.92
2022-03-23,4,104,19,0,0,24.99,474.81
2022-03-24,4,104,17,0,0,24.99,424.83
2022-03-25,4,104,19,0,0,24.99,474.81
2022-03-26,4,104,23,0,0,24.99,574.77
2022-03-27,4,104,23,0,0,24.99,574.77
2022-03-28,4,104,16,0,0,24.99,399.84
2022-03-29,4,104,30,0,0,24.99,749.7
2022-03-30,4,104,23,0,0,24.99,574.77
2022-03-31,4,104,20,0,0,24.99,499.8
2022-04-01,4,104,25,0,0,24.99,624.75
2022-04-02,4,104,22,0,0,24.99,549.78
2022-04-03,4,104,22,0,0,24.99,549.78
2022-04-04,4,104,14,0,0,24.99,349.86
2022-04-05,4,104,20,0,0,24.99,499.8
2022-04-06,4,104,17,0,0,24.99,424.83
2022-04-07,4,104,21,0,0,24.99,524.79
2022-04-08,4,104,21,0,0,24.99,524.79
2022-04-09,4,104,24,0,0,24.99,599.76
2022-04-10,4,104,27,0,0,24.99,674.73
2022-04-11,4,104,18,0,0,24.99,449.82
2022-04-12,4,104,23,0,0,24.99,574.77
2022-04-13,4,104,18,0,0,24.99,449.82
2022-04-14,4,104,23,1,0,18.813398968571626,432.71
2022-04-15,4,104,23,0,0,24.99,574.77
2022-04-16,4,104,26,0,0,24.99,649.74
2022-04-17,4,104,0,0,1,24.99,0.0
2022-04-18,4,104,17,0,0,24.99,424.83
2022-04-19,4,104,18,0,0,24.99,449.82
2022-04-20,4,104,23,0,0,24.99,574.77
2022-04-21,4,104,17,0,0,24.99,424.83
2022-04-22,4,104,25,0,0,24.99,624.75
2022-04-23,4,104,24,0,0,24.99,599.76
2022-04-24,4,104,19,0,0,24.99,474.81
2022-04-25,4,104,23,0,0,24.99,574.77
2022-04-26,4,104,23,0,0,24.99,574.77
2022-04-27,4,104,18,0,0,24.99,449.82
2022-04-28,4,104,22,0,0,24.99,549.78
2022-04-29,4,104,27,0,0,24.99,674.73
2022-04-30,4,104,27,0,0,24.99,674.73
2022-05-01,4,104,23,0,0,24.99,574.77
2022-05-02,4,104,22,0,0,24.99,549.78
2022-05-03,4,104,21,0,0,24.99,524.79
2022-05-04,4,104,26,0,0,24.99,649.74
2022-05-05,4,104,31,0,0,24.99,774.69
2022-05-06,4,104,21,0,0,24.99,524.79
2022-05-07,4,104,31,0,0,24.99,774.69
2022-05-08,4,104,24,0,0,24.99,599.76
2022-05-09,4,104,29,0,0,24.99,724.71
2022-05-10,4,104,21,0,0,24.99,524.79
2022-05-11,4,104,18,0,0,24.99,449.82
2022-05-12,4,104,22,0,0,24.99,549.78
2022-05-13,4,104,29,0,0,24.99,724.71
2022-05-14,4,104,20,0,0,24.99,499.8
2022-05-15,4,104,28,0,0,24.99,699.72
2022-05-16,4,104,21,0,0,24.99,524.79
2022-05-17,4,104,20,0,0,24.99,499.8
2022-05-18,4,104,18,0,0,24.99,449.82
2022-05-19,4,104,21,0,0,24.99,524.79
2022-05-20,4,104,28,0,0,24.99,699.72
2022-05-21,4,104,33,0,0,24.99,824.67
2022-05-22,4,104,27,0,0,24.99,674.73
2022-05-23,4,104,27,0,0,24.99,674.73
2022-05-24,4,104,28,0,0,24.99,699.72
2022-05-25,4,104,20,0,0,24.99,499.8
2022-05-26,4,104,20,0,0,24.99,499.8
2022-05-27,4,104,27,0,0,24.99,674.73
2022-05-28,4,104,24,0,0,24.99,599.76
2022-05-29,4,104,25,0,0,24.99,624.75
2022-05-30,4,104,25,0,0,24.99,624.75
2022-05-31,4,104,30,0,0,24.99,749.7
2022-06-01,4,104,18,0,0,24.99,449.82
2022-06-02,4,104,31,0,0,24.99,774.69
2022-06-03,4,104,42,1,0,19.761493664700602,829.98
2022-06-04,4,104,28,0,0,24.99,699.72
2022-06-05,4,104,23,0,0,24.99,574.77
2022-06-06,4,104,17,0,0,24.99,424.83
2022-06-07,4,104,19,0,0,24.99,474.81
2022-06-08,4,104,24,0,0,24.99,599.76
2022-06-09,4,104,18,0,0,24.99,449.82
2022-06-10,4,104,23,0,0,24.99,574.77
2022-06-11,4,104,24,0,0,24.99,599.76
2022-06-12,4,104,20,0,0,24.99,499.8
2022-06-13,4,104,20,0,0,24.99,499.8
2022-06-14,4,104,17,0,0,24.99,424.83
2022-06-15,4,104,32,0,0,24.99,799.68
2022-06-16,4,104,21,0,0,24.99,524.79
2022-06-17,4,104,21,0,0,24.99,524.79
2022-06-18,4,104,27,0,0,24.99,674.73
2022-06-19,4,104,30,0,0,24.99,749.7
2022-06-20,4,104,39,1,0,21.211077016534084,827.23
2022-06-21,4,104,24,0,0,24.99,599.76
2022-06-22,4,104,26,0,0,24.99,649.74
2022-06-23,4,104,25,0,0,24.99,624.75
2022-06-24,4,104,24,0,0,24.99,599.76
2022-06-25,4,104,19,0,0,24.99,474.81
2022-06-26,4,104,24,0,0,24.99,599.76
2022-06-27,4,104,14,0,0,24.99,349.86
2022-06-28,4,104,25,0,0,24.99,624.75
2022-06-29,4,104,14,0,0,24.99,349.86
2022-06-30,4,104,19,0,0,24.99,474.81
2022-07-01,4,104,32,0,0,24.99,799.68
2022-07-02,4,104,20,0,0,24.99,499.8
2022-07-03,4,104,23,0,0,24.99,574.77
2022-07-04,4,104,35,0,0,24.99,874.65
2022-07-05,4,104,28,0,0,24.99,699.72
2022-07-06,4,104,22,0,0,24.99,549.78
2022-07-07,4,104,21,0,0,24.99,524.79
2022-07-08,4,104,23,0,0,24.99,574.77
2022-07-09,4,104,22,0,0,24.99,549.78
2022-07-10,4,104,24,0,0,24.99,599.76
2022-07-11,4,104,23,0,0,24.99,574.77
2022-07-12,4,104,25,0,0,24.99,624.75
2022-07-13,4,104,18,0,0,24.99,449.82
2022-07-14,4,104,14,0,0,24.99,349.86
2022-07-15,4,104,19,0,0,24.99,474.81
2022-07-16,4,104,1,0,1,24.99,24.99
2022-07-17,4,104,24,0,0,24.99,599.76
2022-07-18,4,104,19,0,0,24.99,474.81
2022-07-19,4,104,31,0,0,24.99,774.69
2022-07-20,4,104,26,0,0,24.99,649.74
2022-07-21,4,104,20,0,0,24.99,499.8
2022-07-22,4,104,29,0,0,24.99,724.71
2022-07-23,4,104,23,0,0,24.99,574.77
2022-07-24,4,104,22,0,0,24.99,549.78
2022-07-25,4,104,25,0,0,24.99,624.75
2022-07-26,4,104,22,0,0,24.99,549.78
2022-07-27,4,104,15,0,0,24.99,374.85
2022-07-28,4,104,15,0,0,24.99,374.85
2022-07-29,4,104,27,0,0,24.99,674.73
2022-07-30,4,104,20,0,0,24.99,499.8
2022-07-31,4,104,45,1,0,22.15698799289688,997.06
2022-08-01,4,104,21,0,0,24.99,524.79
2022-08-02,4,104,27,0,0,24.99,674.73
2022-08-03,4,104,20,0,0,24.99,499.8
2022-08-04,4,104,25,1,0,20.772420248410107,519.31
2022-08-05,4,104,24,0,0,24.99,599.76
2022-08-06,4,104,25,0,0,24.99,624.75
2022-08-07,4,104,20,0,0,24.99,499.8
2022-08-08,4,104,17,0,0,24.99,424.83
2022-08-09,4,104,16,0,0,24.99,399.84
2022-08-10,4,104,16,0,0,24.99,399.84
2022-08-11,4,104,31,1,0,21.184413147951737,656.72
2022-08-12,4,104,18,0,0,24.99,449.82
2022-08-13,4,104,22,0,0,24.99,549.78
2022-08-14,4,104,14,0,0,24.99,349.86
2022-08-15,4,104,18,0,0,24.99,449.82
2022-08-16,4,104,20,0,0,24.99,499.8
2022-08-17,4,104,20,0,0,24.99,499.8
2022-08-18,4,104,14,0,0,24.99,349.86
2022-08-19,4,104,25,0,0,24.99,624.75
2022-08-20,4,104,22,1,0,20.51566861380068,451.34
2022-08-21,4,104,17,0,0,24.99,424.83
2022-08-22,4,104,21,0,0,24.99,524.79
2022-08-23,4,104,15,0,0,24.99,374.85
2022-08-24,4,104,11,0,0,24.99,274.89
2022-08-25,4,104,21,0,0,24.99,524.79
2022-08-26,4,104,2,0,1,24.99,49.98
2022-08-27,4,104,23,0,0,24.99,574.77
2022-08-28,4,104,19,0,0,24.99,474.81
2022-08-29,4,104,23,0,0,24.99,574.77
2022-08-30,4,104,11,0,0,24.99,274.89
2022-08-31,4,104,19,0,0,24.99,474.81
2022-09-01,4,104,18,0,0,24.99,449.82
2022-09-02,4,104,18,0,0,24.99,449.82
2022-09-03,4,104,22,0,0,24.99,549.78
2022-09-04,4,104,22,0,0,24.99,549.78
2022-09-05,4,104,24,0,0,24.99,599.76
2022-09-06,4,104,23,0,0,24.99,574.77
2022-09-07,4,104,9,0,0,24.99,224.91
2022-09-08,4,104,15,0,0,24.99,374.85
2022-09-09,4,104,14,0,0,24.99,349.86
2022-09-10,4,104,22,0,0,24.99,549.78
2022-09-11,4,104,9,0,0,24.99,224.91
2022-09-12,4,104,1,0,1,24.99,24.99
2022-09-13,4,104,14,0,0,24.99,349.86
2022-09-14,4,104,21,0,0,24.99,524.79
2022-09-15,4,104,18,0,0,24.99,449.82
2022-09-16,4,104,16,0,0,24.99,399.84
2022-09-17,4,104,18,0,0,24.99,449.82
2022-09-18,4,104,26,0,0,24.99,649.74
2022-09-19,4,104,17,0,0,24.99,424.83
2022-09-20,4,104,12,0,0,24.99,299.88
2022-09-21,4,104,12,0,0,24.99,299.88
2022-09-22,4,104,15,0,0,24.99,374.85
2022-09-23,4,104,18,0,0,24.99,449.82
2022-09-24,4,104,16,0,0,24.99,399.84
2022-09-25,4,104,14,0,0,24.99,349.86
2022-09-26,4,104,10,0,0,24.99,249.9
2022-09-27,4,104,17,0,0,24.99,424.83
2022-09-28,4,104,13,0,0,24.99,324.87
2022-09-29,4,104,18,0,0,24.99,449.82
2022-09-30,4,104,22,0,0,24.99,549.78
2022-10-01,4,104,16,0,0,24.99,399.84
2022-10-02,4,104,11,0,0,24.99,274.89
2022-10-03,4,104,14,0,0,24.99,349.86
2022-10-04,4,104,12,0,0,24.99,299.88
2022-10-05,4,104,19,0,0,24.99,474.81
2022-10-06,4,104,13,0,0,24.99,324.87
2022-10-07,4,104,9,0,0,24.99,224.91
2022-10-08,4,104,15,0,0,24.99,374.85
2022-10-09,4,104,18,0,0,24.99,449.82
2022-10-10,4,104,4,0,0,24.99,99.96
2022-10-11,4,104,11,0,0,24.99,274.89
2022-10-12,4,104,7,0,0,24.99,174.93
2022-10-13,4,104,12,0,0,24.99,299.88
2022-10-14,4,104,9,0,0,24.99,224.91
2022-10-15,4,104,16,0,0,24.99,399.84
2022-10-16,4,104,19,0,0,24.99,474.81
2022-10-17,4,104,12,0,0,24.99,299.88
2022-10-18,4,104,15,1,0,21.974051778566587,329.61
2022-10-19,4,104,15,0,0,24.99,374.85
2022-10-20,4,104,16,0,0,24.99,399.84
2022-10-21,4,104,12,0,0,24.99,299.88
2022-10-22,4,104,8,0,0,24.99,199.92
2022-10-23,4,104,13,0,0,24.99,324.87
2022-10-24,4,104,13,0,0,24.99,324.87
2022-10-25,4,104,14,0,0,24.99,349.86
2022-10-26,4,104,16,0,0,24.99,399.84
2022-10-27,4,104,8,0,0,24.99,199.92
2022-10-28,4,104,17,0,0,24.99,424.83
2022-10-29,4,104,17,0,0,24.99,424.83
2022-10-30,4,104,14,0,0,24.99,349.86
2022-10-31,4,104,8,0,0,24.99,199.92
2022-11-01,4,104,12,0,0,24.99,299.88
2022-11-02,4,104,6,0,0,24.99,149.94
2022-11-03,4,104,17,0,0,24.99,424.83
2022-11-04,4,104,13,0,0,24.99,324.87
2022-11-05,4,104,10,0,0,24.99,249.9
2022-11-06,4,104,9,0,0,24.99,224.91
2022-11-07,4,104,12,0,0,24.99,299.88
2022-11-08,4,104,15,0,0,24.99,374.85
2022-11-09,4,104,14,0,0,24.99,349.86
2022-11-10,4,104,10,0,0,24.99,249.9
2022-11-11,4,104,11,0,0,24.99,274.89
2022-11-12,4,104,10,0,0,24.99,249.9
2022-11-13,4,104,13,0,0,24.99,324.87
2022-11-14,4,104,14,0,0,24.99,349.86
2022-11-15,4,104,8,0,0,24.99,199.92
2022-11-16,4,104,5,0,0,24.99,124.95
2022-11-17,4,104,10,0,0,24.99,249.9
2022-11-18,4,104,12,0,0,24.99,299.88
2022-11-19,4,104,15,0,0,24.99,374.85
2022-11-20,4,104,21,0,0,24.99,524.79
2022-11-21,4,104,13,0,0,24.99,324.87
2022-11-22,4,104,8,0,0,24.99,199.92
2022-11-23,4,104,15,0,0,24.99,374.85
2022-11-24,4,104,11,0,0,24.99,274.89
2022-11-25,4,104,15,0,0,24.99,374.85
2022-11-26,4,104,11,0,0,24.99,274.89
2022-11-27,4,104,28,1,0,20.052750557672077,561.48
2022-11-28,4,104,3,0,0,24.99,74.97
2022-11-29,4,104,24,0,0,24.99,599.76
2022-11-30,4,104,14,0,0,24.99,349.86
2022-12-01,4,104,11,0,0,24.99,274.89
2022-12-02,4,104,11,0,0,24.99,274.89
2022-12-03,4,104,13,0,0,24.99,324.87
2022-12-04,4,104,11,0,0,24.99,274.89
2022-12-05,4,104,10,0,0,24.99,249.9
2022-12-06,4,104,13,0,0,24.99,324.87
2022-12-07,4,104,11,0,0,24.99,274.89
2022-12-08,4,104,13,0,0,24.99,324.87
2022-12-09,4,104,17,0,0,24.99,424.83
2022-12-10,4,104,13,0,0,24.99,324.87
2022-12-11,4,104,10,0,0,24.99,249.9
2022-12-12,4,104,11,0,0,24.99,274.89
2022-12-13,4,104,6,0,0,24.99,149.94
2022-12-14,4,104,11,0,0,24.99,274.89
2022-12-15,4,104,10,0,0,24.99,249.9
2022-12-16,4,104,10,0,0,24.99,249.9
2022-12-17,4,104,11,0,0,24.99,274.89
2022-12-18,4,104,10,0,0,24.99,249.9
2022-12-19,4,104,12,0,0,24.99,299.88
2022-12-20,4,104,10,0,0,24.99,249.9
2022-12-21,4,104,12,0,0,24.99,299.88
2022-12-22,4,104,6,0,0,24.99,149.94
2022-12-23,4,104,8,0,0,24.99,199.92
2022-12-24,4,104,35,0,0,24.99,874.65
2022-12-25,4,104,7,0,0,24.99,174.93
2022-12-26,4,104,10,0,0,24.99,249.9
2022-12-27,4,104,16,0,0,24.99,399.84
2022-12-28,4,104,15,0,0,24.99,374.85
2022-12-29,4,104,18,0,0,24.99,449.82
2022-12-30,4,104,16,0,0,24.99,399.84
2022-12-31,4,104,20,0,0,24.99,499.8
2023-01-01,4,104,6,0,0,24.99,149.94
2023-01-02,4,104,14,0,0,24.99,349.86
2023-01-03,4,104,10,0,0,24.99,249.9
2023-01-04,4,104,9,0,0,24.99,224.91
2023-01-05,4,104,18,0,0,24.99,449.82
2023-01-06,4,104,13,0,0,24.99,324.87
2023-01-07,4,104,23,0,0,24.99,574.77
2023-01-08,4,104,12,0,0,24.99,299.88
2023-01-09,4,104,13,0,0,24.99,324.87
2023-01-10,4,104,14,0,0,24.99,349.86
2023-01-11,4,104,9,0,0,24.99,224.91
2023-01-12,4,104,15,0,0,24.99,374.85
2023-01-13,4,104,12,0,0,24.99,299.88
2023-01-14,4,104,13,0,0,24.99,324.87
2023-01-15,4,104,13,0,0,24.99,324.87
2023-01-16,4,104,16,0,0,24.99,399.84
2023-01-17,4,104,17,0,0,24.99,424.83
2023-01-18,4,104,12,0,0,24.99,299.88
2023-01-19,4,104,11,0,0,24.99,274.89
2023-01-20,4,104,9,0,0,24.99,224.91
2023-01-21,4,104,16,0,0,24.99,399.84
2023-01-22,4,104,29,0,0,24.99,724.71
2023-01-23,4,104,0,0,1,24.99,0.0
2023-01-24,4,104,11,0,0,24.99,274.89
2023-01-25,4,104,13,0,0,24.99,324.87
2023-01-26,4,104,16,0,0,24.99,399.84
2023-01-27,4,104,19,0,0,24.99,474.81
2023-01-28,4,104,15,0,0,24.99,374.85
2023-01-29,4,104,17,0,0,24.99,424.83
2023-01-30,4,104,22,1,0,19.483999344554036,428.65
2023-01-31,4,104,14,0,0,24.99,349.86
2023-02-01,4,104,4,0,0,24.99,99.96
2023-02-02,4,104,17,0,0,24.99,424.83
2023-02-03,4,104,24,0,0,24.99,599.76
2023-02-04,4,104,15,0,0,24.99,374.85
2023-02-05,4,104,16,1,0,22.221519477206265,355.54
2023-02-06,4,104,8,0,0,24.99,199.92
2023-02-07,4,104,17,0,0,24.99,424.83
2023-02-08,4,104,17,0,0,24.99,424.83
2023-02-09,4,104,14,0,0,24.99,349.86
2023-02-10,4,104,16,0,0,24.99,399.84
2023-02-11,4,104,29,1,0,21.47716220849887,622.84
2023-02-12,4,104,15,0,0,24.99,374.85
2023-02-13,4,104,12,0,0,24.99,299.88
2023-02-14,4,104,25,0,0,24.99,624.75
2023-02-15,4,104,15,0,0,24.99,374.85
2023-02-16,4,104,17,0,0,24.99,424.83
2023-02-17,4,104,14,0,0,24.99,349.86
2023-02-18,4,104,10,0,0,24.99,249.9
2023-02-19,4,104,17,0,0,24.99,424.83
2023-02-20,4,104,17,0,0,24.99,424.83
2023-02-21,4,104,10,0,0,24.99,249.9
2023-02-22,4,104,23,0,0,24.99,574.77
2023-02-23,4,104,19,0,0,24.99,474.81
2023-02-24,4,104,27,0,0,24.99,674.73
2023-02-25,4,104,14,0,0,24.99,349.86
2023-02-26,4,104,13,0,0,24.99,324.87
2023-02-27,4,104,18,0,0,24.99,449.82
2023-02-28,4,104,21,0,0,24.99,524.79
2023-03-01,4,104,20,0,0,24.99,499.8
2023-03-02,4,104,18,0,0,24.99,449.82
2023-03-03,4,104,16,0,0,24.99,399.84
2023-03-04,4,104,17,0,0,24.99,424.83
2023-03-05,4,104,21,0,0,24.99,524.79
2023-03-06,4,104,15,0,0,24.99,374.85
2023-03-07,4,104,24,0,0,24.99,599.76
2023-03-08,4,104,10,0,0,24.99,249.9
2023-03-09,4,104,16,0,0,24.99,399.84
2023-03-10,4,104,15,0,0,24.99,374.85
2023-03-11,4,104,27,0,0,24.99,674.73
2023-03-12,4,104,17,0,0,24.99,424.83
2023-03-13,4,104,0,0,1,24.99,0.0
2023-03-14,4,104,20,0,0,24.99,499.8
2023-03-15,4,104,16,0,0,24.99,399.84
2023-03-16,4,104,20,0,0,24.99,499.8
2023-03-17,4,104,29,0,0,24.99,724.71
2023-03-18,4,104,27,0,0,24.99,674.73
2023-03-19,4,104,22,0,0,24.99,549.78
2023-03-20,4,104,12,0,0,24.99,299.88
2023-03-21,4,104,17,0,0,24.99,424.83
2023-03-22,4,104,24,0,0,24.99,599.76
2023-03-23,4,104,20,0,0,24.99,499.8
2023-03-24,4,104,24,0,0,24.99,599.76
2023-03-25,4,104,22,0,0,24.99,549.78
2023-03-26,4,104,25,0,0,24.99,624.75
2023-03-27,4,104,19,0,0,24.99,474.81
2023-03-28,4,104,20,0,0,24.99,499.8
2023-03-29,4,104,23,0,0,24.99,574.77
2023-03-30,4,104,26,0,0,24.99,649.74
2023-03-31,4,104,26,0,0,24.99,649.74
2023-04-01,4,104,35,0,0,24.99,874.65
2023-04-02,4,104,18,0,0,24.99,449.82
2023-04-03,4,104,16,0,0,24.99,399.84
2023-04-04,4,104,16,0,0,24.99,399.84
2023-04-05,4,104,24,0,0,24.99,599.76
2023-04-06,4,104,21,0,0,24.99,524.79
2023-04-07,4,104,24,0,0,24.99,599.76
2023-04-08,4,104,30,0,0,24.99,749.7
2023-04-09,4,104,25,0,0,24.99,624.75
2023-04-10,4,104,17,0,0,24.99,424.83
2023-04-11,4,104,24,0,0,24.99,599.76
2023-04-12,4,104,21,0,0,24.99,524.79
2023-04-13,4,104,15,0,0,24.99,374.85
2023-04-14,4,104,25,0,0,24.99,624.75
2023-04-15,4,104,24,0,0,24.99,599.76
2023-04-16,4,104,24,0,0,24.99,599.76
2023-04-17,4,104,20,0,0,24.99,499.8
2023-04-18,4,104,25,0,0,24.99,624.75
2023-04-19,4,104,22,0,0,24.99,549.78
2023-04-20,4,104,18,0,0,24.99,449.82
2023-04-21,4,104,24,0,0,24.99,599.76
2023-04-22,4,104,22,0,0,24.99,549.78
2023-04-23,4,104,28,0,0,24.99,699.72
2023-04-24,4,104,17,0,0,24.99,424.83
2023-04-25,4,104,20,0,0,24.99,499.8
2023-04-26,4,104,24,0,0,24.99,599.76
2023-04-27,4,104,21,0,0,24.99,524.79
2023-04-28,4,104,28,0,0,24.99,699.72
2023-04-29,4,104,28,0,0,24.99,699.72
2023-04-30,4,104,30,0,0,24.99,749.7
2023-05-01,4,104,18,0,0,24.99,449.82
2023-05-02,4,104,20,0,0,24.99,499.8
2023-05-03,4,104,29,0,0,24.99,724.71
2023-05-04,4,104,30,0,0,24.99,749.7
2023-05-05,4,104,25,0,0,24.99,624.75
2023-05-06,4,104,24,0,0,24.99,599.76
2023-05-07,4,104,23,0,0,24.99,574.77
2023-05-08,4,104,22,0,0,24.99,549.78
2023-05-09,4,104,22,0,0,24.99,549.78
2023-05-10,4,104,27,0,0,24.99,674.73
2023-05-11,4,104,23,0,0,24.99,574.77
2023-05-12,4,104,29,0,0,24.99,724.71
2023-05-13,4,104,24,0,0,24.99,599.76
2023-05-14,4,104,24,0,0,24.99,599.76
2023-05-15,4,104,31,0,0,24.99,774.69
2023-05-16,4,104,33,0,0,24.99,824.67
2023-05-17,4,104,22,0,0,24.99,549.78
2023-05-18,4,104,28,0,0,24.99,699.72
2023-05-19,4,104,28,0,0,24.99,699.72
2023-05-20,4,104,31,0,0,24.99,774.69
2023-05-21,4,104,25,0,0,24.99,624.75
2023-05-22,4,104,30,0,0,24.99,749.7
2023-05-23,4,104,28,0,0,24.99,699.72
2023-05-24,4,104,34,1,0,18.779923006044054,638.52
2023-05-25,4,104,22,0,0,24.99,549.78
2023-05-26,4,104,18,0,0,24.99,449.82
2023-05-27,4,104,20,0,0,24.99,499.8
2023-05-28,4,104,31,0,0,24.99,774.69
2023-05-29,4,104,24,0,0,24.99,599.76
2023-05-30,4,104,26,0,0,24.99,649.74
2023-05-31,4,104,22,0,0,24.99,549.78
2023-06-01,4,104,22,0,0,24.99,549.78
2023-06-02,4,104,28,0,0,24.99,699.72
2023-06-03,4,104,33,0,0,24.99,824.67
2023-06-04,4,104,25,0,0,24.99,624.75
2023-06-05,4,104,22,0,0,24.99,549.78
2023-06-06,4,104,28,0,0,24.99,699.72
2023-06-07,4,104,19,0,0,24.99,474.81
2023-06-08,4,104,22,0,0,24.99,549.78
2023-06-09,4,104,23,0,0,24.99,574.77
2023-06-10,4,104,38,0,0,24.99,949.62
2023-06-11,4,104,27,0,0,24.99,674.73
2023-06-12,4,104,39,1,0,20.177907089760932,786.94
2023-06-13,4,104,16,0,0,24.99,399.84
2023-06-14,4,104,26,0,0,24.99,649.74
2023-06-15,4,104,12,0,0,24.99,299.88
2023-06-16,4,104,31,0,0,24.99,774.69
2023-06-17,4,104,22,0,0,24.99,549.78
2023-06-18,4,104,33,0,0,24.99,824.67
2023-06-19,4,104,25,0,0,24.99,624.75
2023-06-20,4,104,25,0,0,24.99,624.75
2023-06-21,4,104,25,0,0,24.99,624.75
2023-06-22,4,104,25,0,0,24.99,624.75
2023-06-23,4,104,32,0,0,24.99,799.68
2023-06-24,4,104,27,0,0,24.99,674.73
2023-06-25,4,104,28,0,0,24.99,699.72
2023-06-26,4,104,23,0,0,24.99,574.77
2023-06-27,4,104,23,0,0,24.99,574.77
2023-06-28,4,104,19,0,0,24.99,474.81
2023-06-29,4,104,25,0,0,24.99,624.75
2023-06-30,4,104,29,0,0,24.99,724.71
2023-07-01,4,104,23,0,0,24.99,574.77
2023-07-02,4,104,24,0,0,24.99,599.76
2023-07-03,4,104,21,0,0,24.99,524.79
2023-07-04,4,104,30,0,0,24.99,749.7
2023-07-05,4,104,19,0,0,24.99,474.81
2023-07-06,4,104,28,0,0,24.99,699.72
2023-07-07,4,104,33,0,0,24.99,824.67
2023-07-08,4,104,23,0,0,24.99,574.77
2023-07-09,4,104,27,0,0,24.99,674.73
2023-07-10,4,104,26,0,0,24.99,649.74
2023-07-11,4,104,35,0,0,24.99,874.65
2023-07-12,4,104,24,0,0,24.99,599.76
2023-07-13,4,104,30,0,0,24.99,749.7
2023-07-14,4,104,20,0,0,24.99,499.8
2023-07-15,4,104,21,0,0,24.99,524.79
2023-07-16,4,104,27,0,0,24.99,674.73
